id,column_name,response,sign_fill,sign_rough,strength_fill,strength_rough
14.0,so_--,0.0,1,1,-1,-1
14.0,so_--,0.0,1,1,-1,-1
14.0,so_--,0.0,1,1,-1,-1
14.0,so_--,0.0,1,1,-1,-1
14.0,so_--,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_+,0.0,1,1,-1,-1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_++,0.0,1,1,1,1
15.0,rf_-,1.0,-1,-1,-1,-1
15.0,rf_-,0.0,-1,-1,-1,-1
15.0,rf_-,0.0,-1,-1,-1,-1
15.0,rf_-,0.0,-1,-1,-1,-1
15.0,rf_-,0.0,-1,-1,-1,-1
15.0,rf_-,0.0,-1,-1,-1,-1
15.0,rf_-,1.0,-1,-1,-1,-1
15.0,rf_-,0.0,-1,-1,-1,-1
15.0,rf_--,0.0,-1,-1,1,1
15.0,rf_--,1.0,-1,-1,1,1
15.0,rf_--,1.0,-1,-1,1,1
15.0,rf_--,1.0,-1,-1,1,1
15.0,rf_--,1.0,-1,-1,1,1
15.0,rf_--,1.0,-1,-1,1,1
15.0,rf_--,0.0,-1,-1,1,1
15.0,rf_--,1.0,-1,-1,1,1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,0.0,-1,1,1,-1
15.0,ro_+,1.0,-1,1,1,-1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_++,0.0,-1,1,-1,1
15.0,ro_-,0.0,1,-1,1,-1
15.0,ro_-,1.0,1,-1,1,-1
15.0,ro_-,1.0,1,-1,1,-1
15.0,ro_-,1.0,1,-1,1,-1
15.0,ro_-,1.0,1,-1,1,-1
15.0,ro_-,1.0,1,-1,1,-1
15.0,ro_-,0.0,1,-1,1,-1
15.0,ro_-,0.0,1,-1,1,-1
15.0,ro_--,1.0,1,-1,-1,1
15.0,ro_--,0.0,1,-1,-1,1
15.0,ro_--,0.0,1,-1,-1,1
15.0,ro_--,0.0,1,-1,-1,1
15.0,ro_--,0.0,1,-1,-1,1
15.0,ro_--,0.0,1,-1,-1,1
15.0,ro_--,1.0,1,-1,-1,1
15.0,ro_--,0.0,1,-1,-1,1
15.0,sf_+,0.0,1,-1,-1,1
15.0,sf_+,1.0,1,-1,-1,1
15.0,sf_+,1.0,1,-1,-1,1
15.0,sf_+,1.0,1,-1,-1,1
15.0,sf_+,1.0,1,-1,-1,1
15.0,sf_+,1.0,1,-1,-1,1
15.0,sf_+,1.0,1,-1,-1,1
15.0,sf_+,0.0,1,-1,-1,1
15.0,sf_++,1.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_++,0.0,1,-1,1,-1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,0.0,-1,1,-1,1
15.0,sf_-,1.0,-1,1,-1,1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,sf_--,0.0,-1,1,1,-1
15.0,so_+,1.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_+,0.0,-1,-1,1,1
15.0,so_++,0.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_++,1.0,-1,-1,-1,-1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_-,0.0,1,1,1,1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
15.0,so_--,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_+,0.0,1,1,-1,-1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_++,0.0,1,1,1,1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_-,1.0,-1,-1,-1,-1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,rf_--,0.0,-1,-1,1,1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_+,0.0,-1,1,1,-1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_++,0.0,-1,1,-1,1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_-,0.0,1,-1,1,-1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,ro_--,1.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_+,0.0,1,-1,-1,1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_++,1.0,1,-1,1,-1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_-,0.0,-1,1,-1,1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,sf_--,0.0,-1,1,1,-1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_+,1.0,-1,-1,1,1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_++,0.0,-1,-1,-1,-1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_-,0.0,1,1,1,1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
16.0,so_--,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_+,0.0,1,1,-1,-1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_++,0.0,1,1,1,1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_-,0.0,-1,-1,-1,-1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,rf_--,1.0,-1,-1,1,1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_+,0.0,-1,1,1,-1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_++,0.0,-1,1,-1,1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_-,1.0,1,-1,1,-1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,ro_--,0.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_+,1.0,1,-1,-1,1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_++,0.0,1,-1,1,-1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_-,0.0,-1,1,-1,1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,sf_--,0.0,-1,1,1,-1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_+,0.0,-1,-1,1,1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_++,1.0,-1,-1,-1,-1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_-,0.0,1,1,1,1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
17.0,so_--,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_+,0.0,1,1,-1,-1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_++,1.0,1,1,1,1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_-,0.0,-1,-1,-1,-1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,rf_--,0.0,-1,-1,1,1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_+,1.0,-1,1,1,-1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_++,0.0,-1,1,-1,1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_-,0.0,1,-1,1,-1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,ro_--,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_+,0.0,1,-1,-1,1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_++,0.0,1,-1,1,-1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_-,0.0,-1,1,-1,1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_-,1.0,-1,1,-1,1
18.0,sf_--,0.0,-1,1,1,-1
18.0,sf_--,0.0,-1,1,1,-1
18.0,sf_--,0.0,-1,1,1,-1
18.0,sf_--,0.0,-1,1,1,-1
18.0,sf_--,0.0,-1,1,1,-1
18.0,sf_--,1.0,-1,1,1,-1
18.0,sf_--,0.0,-1,1,1,-1
18.0,sf_--,0.0,-1,1,1,-1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_+,0.0,-1,-1,1,1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_++,0.0,-1,-1,-1,-1
18.0,so_-,0.0,1,1,1,1
18.0,so_-,0.0,1,1,1,1
18.0,so_-,0.0,1,1,1,1
18.0,so_-,0.0,1,1,1,1
18.0,so_-,0.0,1,1,1,1
18.0,so_-,1.0,1,1,1,1
18.0,so_-,0.0,1,1,1,1
18.0,so_-,0.0,1,1,1,1
18.0,so_--,1.0,1,1,-1,-1
18.0,so_--,1.0,1,1,-1,-1
18.0,so_--,1.0,1,1,-1,-1
18.0,so_--,1.0,1,1,-1,-1
18.0,so_--,1.0,1,1,-1,-1
18.0,so_--,0.0,1,1,-1,-1
18.0,so_--,1.0,1,1,-1,-1
18.0,so_--,1.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_+,0.0,1,1,-1,-1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_++,1.0,1,1,1,1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_-,0.0,-1,-1,-1,-1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,rf_--,0.0,-1,-1,1,1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_+,1.0,-1,1,1,-1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_++,0.0,-1,1,-1,1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_-,0.0,1,-1,1,-1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,ro_--,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_+,0.0,1,-1,-1,1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_++,0.0,1,-1,1,-1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_-,0.0,-1,1,-1,1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
19.0,sf_--,1.0,-1,1,1,-1
